8,"[5, 5, 5, 4, 5, 5, 5, 5]"
11,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
13,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
7,"[5, 5, 5, 5, 5, 5, 5]"
10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4]"
12,"[4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4]"
10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
10,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
13,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5]"
11,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
9,"[5, 5, 5, 5, 5, 5, 5, 5, 5]"
8,"[5, 5, 5, 5, 5, 5, 5, 4]"
8,"[5, 5, 5, 5, 5, 5, 5, 5]"
14,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5]"
6,"[5, 4, 5, 5, 5, 5]"
7,"[4, 5, 5, 5, 5, 5, 4]"
5,"[5, 5, 5, 5, 5]"
2,"[5, 5]"
3,"[5, 5, 4]"
7,"[5, 5, 5, 5, 5, 4, 5]"
8,"[5, 5, 5, 5, 5, 5, 5, 5]"
13,"[5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5]"
3,"[5, 5, 5]"
4,"[5, 5, 5, 5]"
9,"[5, 5, 5, 5, 5, 5, 5, 5, 5]"
5,"[5, 5, 5, 5, 5]"
5,"[5, 5, 5, 5, 5]"
9,"[5, 5, 5, 5, 5, 5, 5, 5, 4]"
12,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
7,"[5, 5, 5, 5, 5, 5, 5]"
3,"[5, 5, 5]"
10,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
15,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
11,"[5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5]"
3,"[5, 5, 5]"
8,"[5, 5, 5, 5, 4, 5, 4, 5]"
14,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
13,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
5,"[5, 5, 5, 5, 5]"
8,"[5, 5, 5, 5, 5, 5, 5, 5]"
5,"[5, 5, 5, 5, 5]"
15,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
19,"[4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5]"
7,"[4, 5, 5, 5, 5, 5, 5]"
6,"[5, 5, 4, 5, 5, 5]"
