9,"[5, 4, 5, 5, 5, 5, 5, 5, 5]"
10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
11,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
4,"[5, 5, 5, 5]"
10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
3,"[5, 5, 5]"
3,"[5, 5, 5]"
6,"[5, 5, 5, 5, 5, 5]"
5,"[5, 4, 5, 5, 5]"
5,"[5, 5, 5, 5, 5]"
6,"[5, 5, 5, 5, 5, 5]"
3,"[4, 5, 5]"
5,"[5, 5, 5, 5, 5]"
13,"[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
7,"[5, 5, 5, 5, 5, 5, 5]"
6,"[5, 5, 4, 4, 5, 5]"
4,"[5, 5, 5, 5]"
3,"[4, 4, 5]"
5,"[5, 5, 5, 5, 5]"
1,[5]
9,"[5, 5, 5, 5, 5, 5, 4, 5, 5]"
10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
8,"[5, 5, 5, 4, 5, 5, 4, 5]"
6,"[5, 5, 4, 4, 5, 5]"
8,"[5, 5, 5, 5, 5, 5, 5, 5]"
6,"[5, 5, 5, 5, 5, 5]"
12,"[4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4]"
5,"[5, 5, 5, 5, 5]"
17,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
8,"[5, 5, 5, 5, 5, 5, 5, 5]"
14,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
7,"[5, 5, 5, 5, 5, 5, 5]"
16,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
20,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5]"
10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
17,"[5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
12,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
31,"[5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
22,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
15,"[5, 5, 3, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
7,"[5, 5, 5, 5, 5, 5, 5]"
7,"[5, 5, 5, 5, 5, 5, 5]"
0,[]
4,"[5, 5, 5, 5]"
6,"[5, 5, 5, 5, 5, 5]"
8,"[4, 5, 5, 5, 5, 5, 5, 5]"
